Elmntkey,Study_Area,Area_ID,Day_of_Week,Time,Parking_Spaces,Total_Vehicle_Count
77314,First Hill,12,3,0.42,24,17
13093,First Hill,12,3,0.42,49,42
34477,First Hill,12,3,0.42,50,47
34477,First Hill,12,3,0,50,47
9697,First Hill,12,3,0.75,44,37
81205,First Hill,12,3,1,40,39
11873,First Hill,12,3,0.83,16,14
9421,First Hill,12,3,0.08,36,27
12954,First Hill,12,3,0.08,45,43
34306,First Hill,12,3,0,30,23
11673,First Hill,12,3,1,20,16
77618,First Hill,12,3,0.83,39,13
77313,First Hill,12,3,0.42,22,12
58086,First Hill,12,3,0.08,20,17
8382,First Hill,12,3,1,20,19
34309,First Hill,12,3,1,94,79
55025,First Hill,12,3,0.75,35,24
8382,First Hill,12,3,0.33,20,17
12953,First Hill,12,3,0.33,50,43
13086,First Hill,12,3,0.08,18,10
13085,First Hill,12,3,0.08,24,20
54038,First Hill,12,3,0.83,40,38
76409,First Hill,12,3,0.5,20,16
34306,First Hill,12,3,0.42,30,26
81205,First Hill,12,3,1.17,16,13
58181,First Hill,12,3,0.33,50,35
35825,First Hill,12,3,0.67,35,30
11869,First Hill,12,3,0.17,37,32
35829,First Hill,12,3,0.17,25,24
76034,First Hill,12,3,0.83,22,17
35438,First Hill,12,3,0.33,20,17
58413,First Hill,12,3,0.75,15,13
8609,First Hill,12,3,0.33,22,20
58413,First Hill,12,3,0,15,11
13082,First Hill,12,3,1.08,24,18
31542,First Hill,12,3,0.67,24,21
11126,First Hill,12,3,0.5,30,26
35713,First Hill,12,3,0.5,24,22
58185,First Hill,12,3,0.08,50,43
11869,First Hill,12,3,1,37,28
34306,First Hill,12,3,0.92,30,29
11669,First Hill,12,3,0.67,35,28
80841,First Hill,12,3,0.67,40,12
11669,First Hill,12,3,0.58,35,25
8382,First Hill,12,3,0.5,20,19
81205,First Hill,12,3,0.17,40,28
12957,First Hill,12,3,0.08,30,19
76398,First Hill,12,3,1.17,12,11
9697,First Hill,12,3,1.08,44,40
58181,First Hill,12,3,0.83,50,25
11670,First Hill,12,3,0.67,22,19
13197,First Hill,12,3,0.17,22,21
35430,First Hill,12,3,0.17,27,26
8374,First Hill,12,3,0.25,35,34
9698,First Hill,12,3,0.58,28,27
79578,First Hill,12,3,0.33,18,12
9421,First Hill,12,3,0.75,36,19
34309,First Hill,12,3,1.17,37,16
32466,First Hill,12,3,0.92,22,17
32554,First Hill,12,3,1,45,32
12958,First Hill,12,3,1,28,25
13093,First Hill,12,3,0.67,49,24
31297,First Hill,12,3,0.08,30,22
35822,First Hill,12,3,0,30,22
80742,First Hill,12,3,0.58,45,42
76042,First Hill,12,3,1,26,24
81205,First Hill,12,3,0.58,40,29
32557,First Hill,12,3,0.5,27,24
9702,First Hill,12,3,0.33,34,30
58186,First Hill,12,3,1,40,35
13085,First Hill,12,3,1.08,24,21
35505,First Hill,12,3,1,40,35
34309,First Hill,12,3,0.83,94,57
12949,First Hill,12,3,0,50,45
11670,First Hill,12,3,1.08,22,20
79885,First Hill,12,3,0.25,28,27
77618,First Hill,12,3,0.92,39,19
35829,First Hill,12,3,0.42,25,24
32557,First Hill,12,3,0.42,27,21
11865,First Hill,12,3,0.33,35,34
12958,First Hill,12,3,0.25,28,23
35434,First Hill,12,3,1.08,25,22
76186,First Hill,12,3,0.58,20,18
77557,First Hill,12,3,0.58,30,21
11126,First Hill,12,3,0.42,30,27
77314,First Hill,12,3,0.25,24,21
9698,First Hill,12,3,1.08,28,25
35429,First Hill,12,3,0.08,33,26
35506,First Hill,12,3,0.83,41,26
34309,First Hill,12,3,0.75,94,65
11594,First Hill,12,3,0.42,30,14
32558,First Hill,12,3,0.08,40,26
77557,First Hill,12,3,0.75,30,14
9698,First Hill,12,3,0.08,28,27
76417,First Hill,12,3,0,25,16
80841,First Hill,12,3,1.08,40,39
12958,First Hill,12,3,0.92,28,25
35505,First Hill,12,3,0.58,40,14
35821,First Hill,12,3,0.42,25,24
11874,First Hill,12,3,0.33,25,23
34306,First Hill,12,3,0.17,30,24
35434,First Hill,12,3,0.92,25,20
11670,First Hill,12,3,0.75,22,20
35430,First Hill,12,3,0.42,27,25
9697,First Hill,12,3,0.33,44,40
32558,First Hill,12,3,1,40,26
79657,First Hill,12,3,0.75,25,15
76413,First Hill,12,3,0.5,35,32
8377,First Hill,12,3,0.33,55,54
34222,First Hill,12,3,1,24,2
8374,First Hill,12,3,0.75,35,18
9421,First Hill,12,3,0.5,36,33
35506,First Hill,12,3,0,41,24
32558,First Hill,12,3,1.17,16,11
35438,First Hill,12,3,1.08,20,18
79885,First Hill,12,3,0.67,28,27
35713,First Hill,12,3,0.08,24,23
13086,First Hill,12,3,1.08,18,14
31297,First Hill,12,3,0.5,30,24
81206,First Hill,12,3,0.5,50,48
58409,First Hill,12,3,0.58,52,49
58181,First Hill,12,3,0.17,50,37
76413,First Hill,12,3,0.92,35,32
77561,First Hill,12,3,0.83,27,25
11673,First Hill,12,3,0.42,20,17
34309,First Hill,12,3,0.42,94,85
81205,First Hill,12,3,0.33,40,37
35501,First Hill,12,3,1.17,14,12
8374,First Hill,12,3,1.17,14,13
80946,First Hill,12,3,0.92,30,28
13198,First Hill,12,3,0.67,45,37
35713,First Hill,12,3,0.58,24,21
8609,First Hill,12,3,0.92,22,19
58181,First Hill,12,3,0.58,50,34
13085,First Hill,12,3,0.75,24,14
12949,First Hill,12,3,0.5,50,45
10877,First Hill,12,3,0.33,23,21
32557,First Hill,12,3,0.25,27,25
11873,First Hill,12,3,0.08,16,14
76410,First Hill,12,3,0.08,20,18
58181,First Hill,12,3,1.08,50,28
32466,First Hill,12,3,0.08,22,16
59166,First Hill,12,3,0,15,11
11674,First Hill,12,3,0.33,25,22
35506,First Hill,12,3,0.25,41,31
32466,First Hill,12,3,0.67,22,15
31542,First Hill,12,3,0.5,24,21
32470,First Hill,12,3,0.33,28,26
58186,First Hill,12,3,0,40,31
8382,First Hill,12,3,0.83,20,11
35822,First Hill,12,3,0.67,30,18
35505,First Hill,12,3,0.5,40,20
34309,First Hill,12,3,0.5,94,82
76033,First Hill,12,3,0.33,23,20
76034,First Hill,12,3,0.17,22,20
58185,First Hill,12,3,0,50,44
77618,First Hill,12,3,1.08,39,16
13086,First Hill,12,3,1,18,13
13093,First Hill,12,3,0.25,49,48
32466,First Hill,12,3,1.08,22,13
11873,First Hill,12,3,1.08,16,14
32558,First Hill,12,3,0.67,40,20
8609,First Hill,12,3,0.67,22,21
8374,First Hill,12,3,0.58,35,22
11669,First Hill,12,3,0.42,35,24
80841,First Hill,12,3,1,40,38
77562,First Hill,12,3,0.83,55,40
32558,First Hill,12,3,0.5,40,27
55025,First Hill,12,3,0.08,35,25
77557,First Hill,12,3,1.17,14,13
35430,First Hill,12,3,0.92,27,26
35438,First Hill,12,3,0.08,20,13
32557,First Hill,12,3,0.08,27,25
76398,First Hill,12,3,0.83,24,22
58185,First Hill,12,3,0.83,50,42
58185,First Hill,12,3,0.67,50,38
35429,First Hill,12,3,0.5,33,32
13198,First Hill,12,3,0.33,45,37
76409,First Hill,12,3,0,20,15
34310,First Hill,12,3,1,68,61
56246,First Hill,12,3,1,12,11
79886,First Hill,12,3,0.08,32,23
77557,First Hill,12,3,0,30,21
56910,First Hill,12,3,1.08,30,3
57190,First Hill,12,3,1.08,25,24
11866,First Hill,12,3,0.83,30,24
8378,First Hill,12,3,0.42,32,27
12958,First Hill,12,3,0.42,28,24
58194,First Hill,12,3,0.17,40,36
77314,First Hill,12,3,0.58,24,21
77561,First Hill,12,3,0.92,27,25
11874,First Hill,12,3,0.67,25,22
35505,First Hill,12,3,0,40,23
35434,First Hill,12,3,0.83,25,22
12770,First Hill,12,3,0.25,14,11
80742,First Hill,12,3,0.17,45,38
35714,First Hill,12,3,0.75,30,25
8242,First Hill,12,3,0.92,30,17
13086,First Hill,12,3,0.75,18,11
8382,First Hill,12,3,0.58,20,17
11865,First Hill,12,3,0.5,35,34
9702,First Hill,12,3,0.42,34,29
58085,First Hill,12,3,0.58,15,13
32466,First Hill,12,3,0.42,22,17
34482,First Hill,12,3,0.25,45,44
13085,First Hill,12,3,0.92,24,17
12949,First Hill,12,3,0.17,50,47
80742,First Hill,12,3,0.83,45,37
80945,First Hill,12,3,0.17,40,39
77558,First Hill,12,3,0.08,44,39
13085,First Hill,12,3,0.58,24,16
11590,First Hill,12,3,0.25,16,10
32554,First Hill,12,3,0.25,45,38
76417,First Hill,12,3,0.83,25,19
35434,First Hill,12,3,0.33,25,21
58182,First Hill,12,3,0.42,30,23
12950,First Hill,12,3,0.42,45,37
12953,First Hill,12,3,0.25,50,42
35434,First Hill,12,3,0.25,25,20
32466,First Hill,12,3,0,22,15
76038,First Hill,12,3,0.92,30,11
77558,First Hill,12,3,0.25,44,43
12953,First Hill,12,3,0.92,50,48
11870,First Hill,12,3,0.92,16,15
11669,First Hill,12,3,0.5,35,26
12949,First Hill,12,3,0.42,50,44
76413,First Hill,12,3,0.08,35,31
13093,First Hill,12,3,1.17,19,12
11126,First Hill,12,3,0.92,30,26
35433,First Hill,12,3,0.83,25,20
58409,First Hill,12,3,0.08,52,47
11126,First Hill,12,3,0,30,28
8378,First Hill,12,3,0.92,32,31
13093,First Hill,12,3,0.75,49,23
35506,First Hill,12,3,0.58,41,18
56085,First Hill,12,3,0.25,22,16
35821,First Hill,12,3,0.17,25,21
11866,First Hill,12,3,0.08,30,28
54037,First Hill,12,3,1.08,11,10
35429,First Hill,12,3,0.75,33,21
80945,First Hill,12,3,0.08,40,37
10877,First Hill,12,3,0.83,23,20
76038,First Hill,12,3,0.42,30,22
35506,First Hill,12,3,0.08,41,31
54037,First Hill,12,3,0,11,10
55025,First Hill,12,3,1.08,35,25
56085,First Hill,12,3,1.08,22,16
8378,First Hill,12,3,1,32,29
76042,First Hill,12,3,0.83,26,15
77561,First Hill,12,3,0.75,27,25
13085,First Hill,12,3,0.5,24,18
8378,First Hill,12,3,0.5,32,31
76414,First Hill,12,3,0.33,35,29
9698,First Hill,12,3,1.17,12,10
31542,First Hill,12,3,0.83,24,21
34222,First Hill,12,3,0.92,24,2
58186,First Hill,12,3,0.75,40,31
76413,First Hill,12,3,0.42,35,28
34306,First Hill,12,3,1,30,27
11674,First Hill,12,3,0.42,25,24
35713,First Hill,12,3,0.92,24,21
35713,First Hill,12,3,0.83,24,18
35429,First Hill,12,3,0.67,33,26
77562,First Hill,12,3,1,55,40
81206,First Hill,12,3,1.17,20,19
77557,First Hill,12,3,1,30,25
8374,First Hill,12,3,0,35,32
13197,First Hill,12,3,0.58,22,21
8369,First Hill,12,3,0.33,12,10
35714,First Hill,12,3,1,30,26
12957,First Hill,12,3,0.5,30,19
11598,First Hill,12,3,0.5,40,26
35718,First Hill,12,3,0.75,36,33
80742,First Hill,12,3,0.5,45,38
80742,First Hill,12,3,0.42,45,44
35822,First Hill,12,3,1.08,30,23
76414,First Hill,12,3,0.42,35,31
12950,First Hill,12,3,0.17,45,34
8378,First Hill,12,3,0,32,26
35714,First Hill,12,3,0.08,30,29
32557,First Hill,12,3,1.08,27,19
34222,First Hill,12,3,0.25,24,20
76410,First Hill,12,3,0,20,17
77557,First Hill,12,3,0.83,30,17
35433,First Hill,12,3,0.67,25,20
56085,First Hill,12,3,1,22,16
11865,First Hill,12,3,0.67,35,32
80742,First Hill,12,3,1.17,18,14
77313,First Hill,12,3,0.67,22,12
77314,First Hill,12,3,0.67,24,20
76413,First Hill,12,3,1.08,35,33
8242,First Hill,12,3,1,30,13
35822,First Hill,12,3,0.92,30,23
11870,First Hill,12,3,0.67,16,12
11598,First Hill,12,3,0.17,40,28
77618,First Hill,12,3,0.17,39,34
58194,First Hill,12,3,0.08,40,37
35505,First Hill,12,3,1.17,16,12
34305,First Hill,12,3,0.75,25,22
12957,First Hill,12,3,0,30,23
58181,First Hill,12,3,0.67,50,30
34222,First Hill,12,3,0.5,24,11
35822,First Hill,12,3,0.17,30,24
34306,First Hill,12,3,0.08,30,26
11869,First Hill,12,3,0,37,29
35437,First Hill,12,3,0.5,25,23
35506,First Hill,12,3,0.67,41,16
12953,First Hill,12,3,0.42,50,44
56085,First Hill,12,3,0,22,20
76033,First Hill,12,3,0.58,23,21
35429,First Hill,12,3,0.58,33,25
11670,First Hill,12,3,0,22,21
80841,First Hill,12,3,0.83,40,29
8378,First Hill,12,3,0.67,32,28
8242,First Hill,12,3,0.5,30,23
77558,First Hill,12,3,1,44,42
9697,First Hill,12,3,0,44,36
35506,First Hill,12,3,1.08,41,34
58414,First Hill,12,3,0.92,15,11
11670,First Hill,12,3,0.33,22,17
13198,First Hill,12,3,1.08,45,36
76033,First Hill,12,3,0.42,23,22
12770,First Hill,12,3,0.33,14,11
12770,First Hill,12,3,0.17,14,10
32554,First Hill,12,3,0.83,45,10
12949,First Hill,12,3,0.67,50,48
32554,First Hill,12,3,0.67,45,23
12949,First Hill,12,3,0.25,50,45
56910,First Hill,12,3,0,30,13
13197,First Hill,12,3,0.83,22,21
77314,First Hill,12,3,0.5,24,17
35430,First Hill,12,3,0,27,25
58197,First Hill,12,3,0.25,50,46
34309,First Hill,12,3,1.08,94,68
13086,First Hill,12,3,0.67,18,11
12953,First Hill,12,3,0.58,50,46
11873,First Hill,12,3,0.17,16,12
58414,First Hill,12,3,0.17,15,10
79881,First Hill,12,3,0,40,39
34222,First Hill,12,3,1.08,24,2
11126,First Hill,12,3,0.83,30,26
56246,First Hill,12,3,0.83,12,11
35430,First Hill,12,3,0.83,27,24
54610,First Hill,12,3,0.33,28,25
58186,First Hill,12,3,0.25,40,37
58182,First Hill,12,3,0,30,20
12958,First Hill,12,3,0.75,28,24
54606,First Hill,12,3,0.58,25,24
58194,First Hill,12,3,0.58,40,39
80841,First Hill,12,3,0.58,40,13
35821,First Hill,12,3,0.58,25,24
35825,First Hill,12,3,0.58,35,34
12958,First Hill,12,3,0.58,28,24
11866,First Hill,12,3,0.5,30,27
8378,First Hill,12,3,0.33,32,29
32558,First Hill,12,3,0.33,40,21
12957,First Hill,12,3,0.25,30,26
8609,First Hill,12,3,0.08,22,20
54037,First Hill,12,3,0.25,11,10
13093,First Hill,12,3,0.92,49,26
58413,First Hill,12,3,0.67,15,12
76038,First Hill,12,3,0.33,30,25
32558,First Hill,12,3,0,40,23
80742,First Hill,12,3,1.08,45,38
11669,First Hill,12,3,1.08,35,30
8374,First Hill,12,3,1.08,35,25
12958,First Hill,12,3,1.08,28,26
8242,First Hill,12,3,0.83,30,12
76413,First Hill,12,3,0.67,35,30
77562,First Hill,12,3,0.67,55,34
80841,First Hill,12,3,0.08,40,30
76038,First Hill,12,3,0.67,30,18
35433,First Hill,12,3,0.58,25,23
77314,First Hill,12,3,0.17,24,18
11674,First Hill,12,3,1.08,25,22
11669,First Hill,12,3,0.83,35,28
31297,First Hill,12,3,0.75,30,13
56910,First Hill,12,3,0.42,30,17
80842,First Hill,12,3,0.17,45,38
13085,First Hill,12,3,0.17,24,19
35713,First Hill,12,3,0.75,24,17
9697,First Hill,12,3,0.67,44,40
35822,First Hill,12,3,0.25,30,23
11594,First Hill,12,3,0.08,30,3
81205,First Hill,12,3,1.08,40,33
8374,First Hill,12,3,0.33,35,33
79657,First Hill,12,3,1.08,25,18
11669,First Hill,12,3,0.92,35,30
35502,First Hill,12,3,0.67,20,17
58197,First Hill,12,3,0.33,50,48
56085,First Hill,12,3,0.17,22,20
76414,First Hill,12,3,0.08,35,20
76033,First Hill,12,3,1,23,13
80842,First Hill,12,3,0.58,45,26
13082,First Hill,12,3,0,24,21
9702,First Hill,12,3,0.92,34,28
81205,First Hill,12,3,0.42,40,22
10877,First Hill,12,3,1.17,15,11
77313,First Hill,12,3,0.92,22,18
80742,First Hill,12,3,0.67,45,34
77561,First Hill,12,3,1.08,27,17
9422,First Hill,12,3,1,20,14
35506,First Hill,12,3,0.75,41,14
12949,First Hill,12,3,0.75,50,49
11590,First Hill,12,3,0.42,16,11
8378,First Hill,12,3,0.17,32,29
56910,First Hill,12,3,0.08,30,20
58182,First Hill,12,3,0.25,30,18
9698,First Hill,12,3,0.17,28,26
32557,First Hill,12,3,1,27,21
11674,First Hill,12,3,0.67,25,24
12957,First Hill,12,3,0.42,30,24
77618,First Hill,12,3,0.33,39,35
9702,First Hill,12,3,0.25,34,32
11670,First Hill,12,3,0.83,22,20
34310,First Hill,12,3,1.08,68,54
32557,First Hill,12,3,0.83,27,13
76038,First Hill,12,3,0.75,30,18
9421,First Hill,12,3,0.42,36,31
34309,First Hill,12,3,0.25,94,88
76413,First Hill,12,3,0.25,35,34
32557,First Hill,12,3,0,27,22
58185,First Hill,12,3,0.92,50,44
13197,First Hill,12,3,0.5,22,20
76033,First Hill,12,3,0.08,23,21
54606,First Hill,12,3,1.08,25,17
76413,First Hill,12,3,0.83,35,30
54038,First Hill,12,3,1,40,36
35706,First Hill,12,3,0.75,30,28
77313,First Hill,12,3,0.33,22,16
35714,First Hill,12,3,0.25,30,28
79881,First Hill,12,3,0.17,40,37
12957,First Hill,12,3,0.17,30,27
76398,First Hill,12,3,0.67,24,23
35438,First Hill,12,3,0.67,20,10
35822,First Hill,12,3,0.83,30,23
76414,First Hill,12,3,0.83,35,13
77562,First Hill,12,3,0.5,55,47
35433,First Hill,12,3,1.08,25,22
76034,First Hill,12,3,0.75,22,19
58409,First Hill,12,3,0.75,52,50
11866,First Hill,12,3,0.67,30,27
35822,First Hill,12,3,0.58,30,25
34310,First Hill,12,3,0,68,58
80946,First Hill,12,3,0.83,30,26
31297,First Hill,12,3,0,30,22
32470,First Hill,12,3,0.83,28,25
8369,First Hill,12,3,0.42,12,10
76409,First Hill,12,3,0.25,20,17
11670,First Hill,12,3,0.25,22,20
35430,First Hill,12,3,0.08,27,25
11873,First Hill,12,3,0.92,16,14
77618,First Hill,12,3,0.58,39,34
35429,First Hill,12,3,0.17,33,30
8242,First Hill,12,3,0.75,30,12
32558,First Hill,12,3,0.75,40,24
54606,First Hill,12,3,0.67,25,22
32557,First Hill,12,3,0.58,27,21
13093,First Hill,12,3,0.58,49,31
55026,First Hill,12,3,0.42,50,47
76414,First Hill,12,3,0.17,35,27
80841,First Hill,12,3,0,40,27
11670,First Hill,12,3,0.17,22,19
58413,First Hill,12,3,0.33,15,13
13093,First Hill,12,3,0.33,49,40
77313,First Hill,12,3,0.5,22,14
35714,First Hill,12,3,1.08,30,25
13086,First Hill,12,3,0.5,18,11
34306,First Hill,12,3,0.33,30,29
11126,First Hill,12,3,1.08,30,26
77558,First Hill,12,3,0.67,44,36
31542,First Hill,12,3,0,24,23
58185,First Hill,12,3,0.42,50,47
80842,First Hill,12,3,1,45,41
59166,First Hill,12,3,0.92,15,10
8610,First Hill,12,3,0.75,35,32
77561,First Hill,12,3,0.58,27,23
58414,First Hill,12,3,0.5,15,10
11865,First Hill,12,3,0.17,35,33
76413,First Hill,12,3,0.17,35,30
34310,First Hill,12,4,1.08,17,15
77562,First Hill,12,4,0.58,11,10
34309,First Hill,12,4,1.08,19,18
34310,First Hill,12,4,1.17,17,15
58409,First Hill,12,4,0.83,13,11
34309,First Hill,12,4,0.58,19,16
77558,First Hill,12,4,0.25,12,10
34309,First Hill,12,4,1.17,19,14
34309,First Hill,12,4,0,19,15
13198,First Hill,12,4,0.33,13,12
77558,First Hill,12,4,0.5,12,11
58409,First Hill,12,4,0.75,13,12
8377,First Hill,12,4,0.67,11,10
13198,First Hill,12,4,0.58,13,10
58409,First Hill,12,4,1,13,12
9697,First Hill,12,4,0.67,11,10
9697,First Hill,12,4,0.5,11,10
9697,First Hill,12,4,0.92,11,10
34309,First Hill,12,4,0.08,19,18
13198,First Hill,12,4,0.75,13,12
34309,First Hill,12,4,1,19,17
13198,First Hill,12,4,1.08,13,10
34309,First Hill,12,4,0.33,19,18
77558,First Hill,12,4,0.08,12,10
77562,First Hill,12,4,1,11,10
34309,First Hill,12,4,0.5,19,18
34309,First Hill,12,4,0.42,19,18
77558,First Hill,12,4,0.33,12,11
9697,First Hill,12,4,0.75,11,10
13198,First Hill,12,4,0.25,13,12
34309,First Hill,12,4,0.67,19,15
56085,First Hill,12,4,0.17,11,10
9697,First Hill,12,4,0.17,11,10
34310,First Hill,12,4,0,17,16
34309,First Hill,12,4,0.83,19,13
9697,First Hill,12,4,0.25,11,10
34310,First Hill,12,4,0.75,17,12
34309,First Hill,12,4,0.92,19,16
13198,First Hill,12,4,0.17,13,12
77558,First Hill,12,4,0.75,12,10
34309,First Hill,12,4,0.25,19,17
83197,Fremont,13,4,0.42,27,16
83222,Fremont,13,4,0.75,17,15
83221,Fremont,13,3,0.42,27,21
10277,Fremont,13,5,0.92,22,19
10277,Fremont,13,5,0.42,22,14
37821,Fremont,13,4,1,14,12
60629,Fremont,13,3,0.67,26,20
37805,Fremont,13,5,1.17,19,14
60629,Fremont,13,3,0.58,26,22
60629,Fremont,13,3,0,26,23
37821,Fremont,13,5,0.92,42,37
37822,Fremont,13,5,0.5,21,14
37805,Fremont,13,4,0.42,20,18
83222,Fremont,13,3,1,17,13
83197,Fremont,13,3,0.33,27,22
83241,Fremont,13,5,1.08,31,23
57453,Fremont,13,5,0.75,33,23
37805,Fremont,13,5,0,71,43
83221,Fremont,13,4,0.08,27,20
33338,Fremont,13,5,0.08,21,11
12134,Fremont,13,5,1,17,15
60653,Fremont,13,5,0.33,16,10
60630,Fremont,13,3,0.42,59,54
37805,Fremont,13,4,1.17,20,12
60654,Fremont,13,5,1,30,23
12133,Fremont,13,5,0.5,19,13
83221,Fremont,13,3,0.92,27,19
83198,Fremont,13,3,0.33,40,36
83198,Fremont,13,3,0,40,13
83250,Fremont,13,5,0.67,24,20
57454,Fremont,13,4,0.67,14,11
12133,Fremont,13,5,0.42,19,13
37805,Fremont,13,5,0.42,71,50
37805,Fremont,13,5,0.08,71,41
83242,Fremont,13,3,0.25,11,10
37805,Fremont,13,3,0.17,26,20
33338,Fremont,13,5,0.17,21,13
60630,Fremont,13,4,0.5,59,51
83250,Fremont,13,5,0.92,24,18
37821,Fremont,13,5,1,42,37
10282,Fremont,13,5,0.92,16,10
15381,Fremont,13,5,0.17,34,18
83197,Fremont,13,5,0.83,72,55
12133,Fremont,13,5,0.25,19,14
83197,Fremont,13,5,0.25,72,44
57453,Fremont,13,5,0,33,10
15381,Fremont,13,5,1.08,34,22
83250,Fremont,13,5,1,24,10
83222,Fremont,13,4,0.92,17,12
37821,Fremont,13,3,1.08,14,12
12134,Fremont,13,5,0.5,17,14
83197,Fremont,13,4,0.58,27,16
60630,Fremont,13,3,0.58,59,50
83222,Fremont,13,3,0.08,17,15
10278,Fremont,13,5,1,23,21
83221,Fremont,13,3,0.5,27,19
33338,Fremont,13,5,0,21,10
83221,Fremont,13,5,0.33,76,67
57454,Fremont,13,4,0.08,14,10
10278,Fremont,13,5,0.42,23,17
83250,Fremont,13,5,0.17,24,20
57454,Fremont,13,4,0.25,14,10
83197,Fremont,13,3,0.17,27,16
37805,Fremont,13,4,1.08,20,13
10278,Fremont,13,5,0.83,23,20
12134,Fremont,13,5,0.75,17,15
33273,Fremont,13,5,0.25,18,10
83198,Fremont,13,3,0.67,40,19
83242,Fremont,13,5,0.5,33,25
83197,Fremont,13,4,0.83,27,15
12133,Fremont,13,5,0.75,19,17
83197,Fremont,13,5,0.42,72,50
37805,Fremont,13,5,1.08,71,46
60654,Fremont,13,5,0.83,30,16
83197,Fremont,13,3,0.83,27,15
83198,Fremont,13,3,0.42,40,30
60653,Fremont,13,5,0.83,16,11
83221,Fremont,13,5,0.5,76,59
12134,Fremont,13,5,0.25,17,14
10282,Fremont,13,5,0.08,16,0
15381,Fremont,13,5,0.33,34,18
15381,Fremont,13,5,0.58,34,18
57453,Fremont,13,3,0.42,12,10
83197,Fremont,13,5,0,72,22
37821,Fremont,13,4,0.92,14,10
57454,Fremont,13,5,0.25,39,34
83221,Fremont,13,4,0.25,27,19
10282,Fremont,13,5,1.08,16,13
33338,Fremont,13,5,0.92,21,18
12134,Fremont,13,5,0.17,17,10
60630,Fremont,13,4,0.33,59,52
83221,Fremont,13,3,0.75,27,16
12134,Fremont,13,5,0.92,17,15
37821,Fremont,13,5,0.75,42,23
10282,Fremont,13,5,0.5,16,10
12134,Fremont,13,5,0.67,17,12
37821,Fremont,13,5,0,42,3
37805,Fremont,13,3,0.67,26,17
37821,Fremont,13,5,0.67,42,34
83241,Fremont,13,5,0.33,31,19
60630,Fremont,13,4,1.17,59,36
83221,Fremont,13,3,0.08,27,16
57454,Fremont,13,5,0.58,39,28
37821,Fremont,13,5,0.33,42,41
83241,Fremont,13,5,0.25,31,15
83242,Fremont,13,5,0.17,33,20
60654,Fremont,13,5,0.08,30,3
57453,Fremont,13,5,0.83,33,24
57454,Fremont,13,5,0.75,39,27
83221,Fremont,13,5,0.75,22,19
60654,Fremont,13,5,0.75,30,15
60654,Fremont,13,5,0.42,30,12
37821,Fremont,13,5,0.58,42,28
12133,Fremont,13,5,0.83,19,17
37821,Fremont,13,4,0.75,14,10
10278,Fremont,13,5,0.58,23,18
83198,Fremont,13,4,0.25,40,24
37821,Fremont,13,5,1.08,42,32
83197,Fremont,13,4,0.25,27,14
57454,Fremont,13,4,0.42,14,10
83197,Fremont,13,5,0.92,72,64
37805,Fremont,13,5,0.5,71,49
37821,Fremont,13,3,0.33,14,11
83242,Fremont,13,5,0.75,33,29
60653,Fremont,13,5,0.75,16,11
33273,Fremont,13,5,0.75,18,14
83221,Fremont,13,3,0.33,27,23
37805,Fremont,13,5,0.75,71,42
83241,Fremont,13,5,0.58,31,18
37805,Fremont,13,4,0.58,20,17
57453,Fremont,13,4,1.08,12,10
83221,Fremont,13,3,1,27,15
60630,Fremont,13,3,1,59,55
57453,Fremont,13,3,0.75,12,10
83246,Fremont,13,5,0.08,14,10
83249,Fremont,13,5,1,18,16
83222,Fremont,13,4,0,17,16
83221,Fremont,13,4,0.42,27,19
33273,Fremont,13,5,0.58,18,14
33273,Fremont,13,5,0.42,18,10
83221,Fremont,13,4,1.17,27,12
83222,Fremont,13,3,1.08,17,16
37805,Fremont,13,3,0.92,26,20
10277,Fremont,13,5,1.08,22,12
83241,Fremont,13,5,1,31,23
37822,Fremont,13,5,0.92,21,16
83221,Fremont,13,5,0.83,76,66
37805,Fremont,13,4,0.25,20,16
37805,Fremont,13,3,0.58,26,14
37805,Fremont,13,5,1,71,58
12133,Fremont,13,5,1,19,15
57453,Fremont,13,5,0.92,33,28
83241,Fremont,13,5,0.75,31,23
83198,Fremont,13,4,0.17,40,20
37805,Fremont,13,4,0.83,20,12
83197,Fremont,13,5,0.75,72,47
60630,Fremont,13,4,0,59,53
83221,Fremont,13,4,0.92,27,13
60630,Fremont,13,4,1.08,59,49
57454,Fremont,13,3,1,14,13
60630,Fremont,13,4,0.17,59,54
83198,Fremont,13,3,0.08,40,19
12134,Fremont,13,5,0.83,17,16
10277,Fremont,13,5,0.08,22,1
83221,Fremont,13,3,0.17,27,20
83197,Fremont,13,3,0.08,27,14
83197,Fremont,13,5,0.17,72,49
60630,Fremont,13,4,1,59,52
60629,Fremont,13,3,0.83,26,24
37805,Fremont,13,5,0.92,71,53
60630,Fremont,13,5,0.08,172,164
10277,Fremont,13,5,1,22,19
57454,Fremont,13,4,1.08,14,10
37822,Fremont,13,5,0.83,21,15
10282,Fremont,13,5,0.17,16,0
83250,Fremont,13,5,0.08,24,18
15381,Fremont,13,5,1,34,28
83197,Fremont,13,4,0.5,27,11
83222,Fremont,13,4,0.83,17,12
83221,Fremont,13,4,0.83,27,15
37829,Fremont,13,5,1,15,11
10277,Fremont,13,5,0.83,22,17
10278,Fremont,13,5,0.5,23,19
15381,Fremont,13,5,0.83,34,24
83197,Fremont,13,3,1,27,23
83198,Fremont,13,3,0.75,40,26
